year,id,name,branch,genre,cityname,area,location,path,lng,lat,pricelevel,star,taste,environment,service,comments,tags,dishs,groupon,delivery,open_year,survival
2021,965,城南小厨·龙虾·烧烤,,烧烤烤串,上海,嘉定区,白银路333弄58号,距宝龙广场步行950m,121.255897,31.353311,50to100,3.6,3.7,3.6,3.8,17,营业至01:00_有包厢_可自助点餐_免费wifi_单人套餐_有景观位,黄金小馒头_1|自制皮冻_2|干豆角红烧肉_1|盐水毛豆_1|小炒肉盖浇饭_1|锡纸花甲_1|干锅包菜_1|锅包肉_1|蒜泥白肉_1|辣炒花甲_1|干炸蘑菇_1|东北大拉皮_2|森林小炒_1|老叔特色酱猪手_1|千叶豆腐_1|,1,1,2019,1
2021,966,金汉亭韩式自助烤肉火锅,,烧烤烤串,上海,宝山区,市一路与塘西街交叉口全球通手机城楼上,距上坤上街步行800m,121.338618,31.415734000000004,50to100,3.5,3.7,3.7,3.8,294,有酒有肉_学生党吃饭_干净卫生_人气自助餐_吃点好的,培根_20|牛肉饭_3|丸子_3|虾饺_12|五花肉_2|火锅汤_16|冷饮_13|蟹脚烤小黄鱼_23|韩国石锅拌饭_9|虾子_7|鸳鸯锅_3|梭子蟹_2|海带结_1|牛角花_1|鸡翅_21|羊肉_22|鸭头_1|牛板筋_1|牛舌_5|虎皮鸡爪_1|午市单人自助烤肉_37|西瓜_12|原味奶茶_11|烤肠_2|关东煮_2|藕片_1|烤排沙拉_1|鱿鱼_4|巧克力_3|里脊肉_20|乌梅汁_2|工作日晚市自助烤肉_3|冰淇淋_55|五谷丰登_2|千叶豆腐_1|掌中宝_1|秘制麻辣小龙虾_1|,1,0,2016,1
2021,967,图门烧烤,共富店,烧烤烤串,上海,宝山区,共富路109号,距地铁1号线共富新村站3号口步行570m,121.428233,31.352503,50to100,3.8,3.8,3.7,3.8,55,营业至03:30_复古主题餐厅_主题餐厅_周末午餐_沿街餐厅,牛肉串_5|百叶包卷金针菇_4|土豆_1|娃娃菜_2|里脊肉_1|猪排_3|海带子_2|特色红柳枝大羊肉串_9|锡纸金针菇_8|大茄子_2|鸡爪_1|钢丝小肉串_1|南瓜饼_2|扇贝_1|生蚝_1|锡纸茄子_13|韭菜_1|千叶豆腐_1|香辣花蛤_10|五花肉_7|面筋_1|年糕_5|经典鸡心_5|掌中宝_2|锡纸粉丝_1|钢丝小脆骨_6|香辣螺丝_5|鱿鱼头_1|,0,1,2017,1
2021,968,李家木屋中式烧烤,星月国际店,烧烤烤串,上海,宝山区,淞宝路155弄21号,距上海大码头影视基地步行420m,121.496941,31.382655,50to100,4.2,4.5,4.6,4.7,112,营业至03:00_寄存区_10人－20人包厢_可自助结账_团队包场,干煸小龙虾_11|辣炒螺蛳_7|蒜泥小龙虾_2|滋补羊骨汤锅_2|烤猪黄喉_1|罐装可乐_1|烤金针菇_4|烤香菇_3|烤羊腰_1|红柳羊排串_1|烤湛江生蚝_38|烤扇贝_29|烤馒头_2|烤鸡爪串_3|鲜烤牛肉串_1|干鱿炒米粉_1|烤带子_5|烤澳洲肥牛_6|白萝卜_1|烤全翅_2|烤牛油粒_1|烤鱿鱼串串_1|烤鸡脆骨_18|香辣猪蹄_21|精品卤小龙虾_3|猪脆骨_2|香辣牛肚_14|鲜烤海虾_3|卤味牛舌串_2|锡纸金针菇_1|烤韭菜_7|烤瘦羊肉串_2|烤鱿鱼板_2|柠檬秋刀鱼_14|泼辣猪小串_16|网红吐司_2|木屋炒饭_2|红油猪脑_9|娃娃菜_6|锡纸嫩豆腐_3|烤土豆片_3|滋补羊肉汤锅_2|蟹黄炒饭_1|拍黄瓜_1|烤茄子_13|内蒙古羔羊肉串_32|新品内蒙羔羊肉_2|烤干鱿鱼_2|大白菜_1|精美小菜_1|,1,1,2020,1
2021,969,校外小馆·烧烤龙虾,,烧烤烤串,上海,普陀区,交通路4658号,距地铁11号线李子园站2号口步行130m,121.38661299999998,31.270079,50to100,3.8,4,3.6,3.6,879,营业至02:00_晚餐_可自助点餐_有包厢_有8人-10人大桌,四喜烤麸_20|蜜汁叉烧_14|德国风味猪手_5|芝麻口水鸡_4|羊排_3|烤金针菇_3|校外金牌烤鸭_14|掌中宝_7|蜀国辣子鸡_4|鸡丝荞麦面_3|土豆丝_3|石锅韭香炒饭_2|小龙虾_17|蒜香寸骨_19|烤生蚝_4|石锅茶树菇_4|番茄蛋汤_2|煎饼果子_2|羊肉串_10|毛血旺_8|烤扇贝_3|包心酒酿圆子_3|烤茄子_7|千岛湖鱼头汤_6|椒盐玉米_3|红糖糍粑_3|烧烤_51|金汤肥牛_35|美极元宝虾_5|椒盐猪手_5|老鸭汤_2|渔公烧杂鱼_2|椒盐龙头烤_44|炝花生_6|老上海酱鸭_5|香酥小黄鱼_3|竹林白切鸡_2|石锅烧汁香芋_37|养生小木耳_4|鸡中翅_4|蜜汁烤排配饼_2|红烧羊肉煲_2|松子海鲈鱼_33|椒盐排条_11|铁板干捞粉丝_7|油焖竹笋_3|农家小炒肉_3|韭黄干丝肉丝_2|紫苏牛蛙_2|干锅手撕包菜_31|皖北地锅鸡_21|香蕉飞饼_11|酒香草头_6|咸蛋黄锅巴_3|夫妻肺片_3|,1,1,2018,1
2021,970,延旭烧烤串城,魔都旗舰店,烧烤烤串,上海,普陀区,长寿路401号亚新广场美食小镇(长寿路地铁站7号出口左转20米),距地铁7/13号线长寿路站7号口步行160m,121.432577,31.241282000000002,50to100,4,4,4,4.1,151,营业至02:00_午市套餐_可自助点餐_有套餐_可电话预订_可预订,延旭牛肉串_46|烤大鱿鱼_8|爆炒花蛤_4|墨鱼丸_2|辛拉面_1|太空有机生菜_10|土豆片_12|碳烤生蚝_3|鲜榨西瓜汁_2|生蚝和小黄鱼_1|烤馒头片_13|朝鲜大冷面_15|香蕉_4|炭烤猪蹄_4|调味料_2|冰镇黄桃_1|风味月牙骨_8|爆炒花甲_6|酱爆牛蛙_2|脆皮烤大虾_6|蛋炒饭_3|延边酱汁菜_1|鲜羊肉串_83|干烤黄鱼_5|蒜泥黄瓜_4|烤秋刀鱼_24|五花肉_16|烤面包_4|烤素鸡_3|烤鸡中翅_36|延旭烤串丶_4|千叶豆腐_3|延旭鸡中翅_7|烤羊排_4|牛腩筋_2|涮肚锅_2|锡纸金针菇_16|延旭秋刀鱼_12|烤茄子_9|羊筋_6|水煮毛豆_2|炭烧牛蛙_2|,1,1,2020,0
2021,971,老小特色烧烤,老小特色火锅羊蝎子,烧烤烤串,上海,杨浦区,佳木斯路包头南路81号,距地铁8号线黄兴公园站1号口步行1.2km,121.536792,31.299704,50to100,2.9,2.9,3.1,3,105,营业至03:00,鸡腿_2|扇贝_3|里脊肉_6|秋刀鱼_2|千页豆腐_1|生蚝_4|鸡皮_3|羊肉_4|鸡中翅_6|鸡爪_1|骨肉相连_2|带子_1|香菇_1|韭菜_1|大茄子_1|花菜_1|臭豆腐_1|金针菇_1|面筋_3|鱿鱼须_3|掌中宝_4|炭烤大鲳鱼_3|,0,0,2014,0
2021,972,碳之味韩式自助烤肉,松江大学城三期店,烧烤烤串,上海,松江区,文汇路846号异地星宾馆2楼,距文汇新天地步行460m,121.197726,31.051707,50to100,3.8,3.9,3.9,4.2,398,主题餐厅_元旦_复古主题餐厅_晚餐_环境优雅,鸡翅_41|后腿肉_10|烤馒头_5|精制牛里脊肉_1|大虾_6|培根_7|秋刀鱼_19|鸡胸肉_19|虎皮青椒_2|茄盒_1|酱料_9|猪排_5|特色牛肉_33|梅肉_27|牛后腿_5|刀切馒头_2|牛排_1|芝士鸡肉_38|芝士牛肉_31|蔬菜水果_3|掌中宝_3|烤肉_18|黑椒牛柳_8|猪五花_102|秘制鱿鱼_4|金针菇_3|牛五花_54|泡菜_30|鸡心_18|香菇_2|小鲳鱼_1|牛百叶_1|牛舌_71|调味鱿鱼须_27|辣白菜_16|秘制鸡扒_2|麻酱_1|鱼豆腐_1|,1,0,2014,1
2021,973,仔仔烧烤,西子湾店,烧烤烤串,上海,松江区,广富林路1188号西子湾风情街内铺37铺,距地铁9号线松江大学城站1号口步行740m,121.22956,31.060746,50to100,3.9,3.9,3.8,3.9,67,营业至04:00_法式风情_文艺餐厅_可带宠物_有无烟区,粉丝茄子_14|秋刀鱼_2|炒田螺_1|豆腐小串_11|红柳特大羊肉串_9|蒜苗_1|锡纸猪脑_1|掌中宝_11|牛肉串_6|锡纸金针菇_1|鲳鱼_1|鸭肠_8|大白梨_3|烤金针菇_15|热狗串_1|鸡尖_1|古越龙山_3|锡纸花菜_2|扇贝_5|牛板筋_2|馒头片_9|熟生蚝_5|韭菜_2|莲藕_1|,1,1,2016,1
2021,974,阿康烧烤,松江大学城店,烧烤烤串,上海,松江区,广富林街道文汇路746号207室,距文汇新天地步行750m,121.200222,31.051641,50to100,4.2,3.9,3.6,3.8,378,营业至00:00_性价比高_有露天位_可在店食_吃点好的,烤玉米_42|爆炒掌中宝_11|千叶豆腐_5|烤猪皮_5|蒜泥黄瓜_1|烤香肠_18|烤猪脆骨_6|烤鸡腿菇_7|烤热狗_2|牛半径_1|中翅_74|金针菇_67|韭菜_10|鱿鱼须_8|烤鲳鱼_3|小龙虾_1|牛肉炒饭_1|土豆片_29|肥羊肉串_32|烤面筋_5|酸菜烤鱼_4|酱爆鸡肫_23|新疆肥羊肉_96|牛板筋_4|锡纸娃娃菜_3|牛肉串_59|烧烤_45|骨肉相连_5|阿康蛋炒饭_4|秋刀鱼_26|鸡心_47|烤南瓜饼_4|美容皮_4|烤年糕_42|油焖茄子_31|大五花肉_5|锡纸花甲_4|烤蒜头_64|生蚝_11|特色烤肉_10|烤羊排_2|烤鸡尖_2|烫涮藕片_2|烤猪手_1|蒜泥大茄子_24|烤蒜苗_11|黄金糕_8|烤鸡皮_3|烤花菜_2|鸡全翅_2|,1,1,2006,1
2021,975,陈记烧烤,,烧烤烤串,上海,浦东新区,建设路78号,,121.649015,31.114336,50to100,3.6,3.6,3.4,3.6,7,营业至02:30_沿街餐厅_人均30以内_人均50以内_人气烧烤,年糕_2|鸭肠_2|牛肚_1|小肉串_1|猪鞭_1|香菇青菜_2|十三香_2|酸辣白菜_1|十三香龙虾_1|牛肉炒饭_1|鸡排_1|辣子鸡_2|锡纸金针菇_2|杭椒_1|干锅千叶豆腐_1|炒面_1|锡纸豆腐_1|水煮牛肉_2|蛋炒饭_2|羊蛋_1|马步鱼_1|青椒土豆丝_1|盐水花生_1|掌中宝_1|香辣龙虾_1|内里脊肉_1|豆角土豆_4|玉米烙_1|香辣蟹_1|原味大闸蟹_1|有机花菜_1|羊鞭_1|鱼豆腐_1|菠萝啤_1|小炒肉_1|江小白_1|海带子_1|臭豆腐_3|水煮牛蛙_1|小炒藕_1|酸辣汤_1|纯生_1|麻辣小龙虾_2|椒盐龙虾_2|回锅肉_2|扇贝_2|干锅猪脆骨_1|米香鸡块_1|冰糖雪梨_1|冰杨梅_1|,0,1,2017,1
2021,976,新疆买买提原味烧烤,御桥店,烧烤烤串,上海,浦东新区,御桥路306弄2号一层,距地铁11号线浦三路站3号口步行270m,121.532223,31.15187,50to100,3.7,3.7,3.7,3.7,16,营业至02:00,大蒜_1|掌中宝_2|鸡皮_1|香菇_1|羊腰子_1|鱿鱼_1|烤肠_2|金针菇_1|秋刀鱼_2|小羊肉串_5|牛筋_1|,0,0,2019,1
2021,977,新疆喀什羊肉串,周市店,烧烤烤串,上海,浦东新区,年家浜路254号,距地铁18号线周浦站2号口步行1.3km,121.576697,31.117872,50to100,3.9,3.9,3.7,3.8,48,营业至03:00_可带宠物_可自助结账_有充电线_可自助点餐_有大桌,羊鞭_4|鸡中翅_9|羊腰子_6|烤馕饼_13|羊排_7|羊肉串（大）_24|,0,0,2018,1
2021,978,济州岛无限量自助烤肉,金桥店,烧烤烤串,上海,浦东新区,台儿庄路628号,距地铁9号线台儿庄路站1号口步行390m,121.592382,31.257828000000003,50to100,4.2,4.2,3.9,4.1,1586,营业至00:00_环境优雅_公司聚餐_沿街餐厅_饮料畅饮,奥尔良鸡腿肉_76|泡菜小火锅_7|小咸菜_5|南瓜饼_3|泡菜 萝卜_2|基围虾_108|猪五花_213|烤酱汁牛排_14|香脆鸡米花_8|小黄鱼_4|烤秋刀鱼_29|牛肉菌菇火锅面_49|辣烤鸡胗_15|烤黄金糕_14|羊五花_4|肉包_2|粽子_2|烤西式培根_61|水果_28|海带汤_12|肥牛石锅饭_5|炸薯条_4|冰淇淋_2|安格斯牛仔骨_120|烤梅花肉_10|辣白菜_8|烤虾糕_3|酱料_84|石锅拌饭_91|有机生菜_10|萝卜干_5|布丁_2|烤黑毛猪肉_2|酸梅汁_20|烤鸡中翅_13|杏鲍菇_4|羊肉_4|烤牛舌_103|招牌肉_7|烤招牌肥牛_6|自助取料_1|牛五花_107|韩式炒年糕_7|生菜卷培根金针菇_6|开胃萝卜_3|香酥洋葱圈_2|鱿鱼_117|韩国泡菜_5|西瓜_5|哈密瓜_2|,1,0,2014,1
2021,979,孙记草原烧烤,北中路店,烧烤烤串,上海,浦东新区,沪南路999号汗麦邻里中心负一楼,距地铁13号线北蔡站2号口步行550m,121.551046,31.184538,50to100,3.2,3.4,3.5,3.5,60,营业至02:00_夜宵,烤秋刀鱼_2|烤生蚝_2|烤羊腰_2|羊肉串_18|烤青椒_1|烤鸡皮_1|金汤蒜泥龙虾_1|烤蒜苔_1|烤鸡中翅_5|烤羊排_9|烤带子_1|招牌十三香龙虾_1|烤香菇_2|千叶豆腐_2|炒花蛤_3|烤面筋_3|,1,0,2020,1
2021,980,上上签烧烤,,烧烤烤串,上海,长宁区,定西路1222号,距地铁2/3/4号线中山公园站5号口步行650m,121.418392,31.216072,50to100,3.8,3.8,3.7,3.7,34,营业至03:00_夜宵,牛肉_24|牛排_4|羊腰_2|羊排_1|烤鸡胗_1|羊肉串_4|烤玉米_2|馒头片_3|鸭肠_4|锡纸金针菇_5|烤带子_9|掌中宝鸡胗_15|日本豆腐_5|蒜泥大茄子_5|鸡胗鸡心_5|烤金针菇_2|鱿鱼须_1|孜然烤饼_2|锡纸娃娃菜_1|,1,1,2019,1
2021,981,小明东北烧烤,,烧烤烤串,上海,闵行区,紫藤路243号,距地铁紫藤路站1号口步行480m,121.359374,31.176247,50to100,3.9,3.8,3.8,3.7,36,营业至03:00,干巴肉_8|烤胸口_1|烤猪蹄_1|韭菜_6|烤生蚝_2|烤油麦菜_1|锡纸酸菜_7|烤腰子_3|肥瘦_4|毛葱_2|心管_8|干豆腐_3|烤牛肚_1|烤鹌鹑_6|酱肉筋_5|烤茄子_1|烤板筋_7|鸡翅尖_8|烤馒头片_1|鱿鱼板_1|烤香肠_10|锡纸娃娃菜_7|蚕蛹_1|鱼豆腐_4|烤蒜苔_3|,0,0,2020,1
2021,982,小路边海鲜烧烤,,烧烤烤串,上海,闵行区,虹梅南路863号万辉国际广场2号楼一层05室,位于万辉国际广场内,121.417388,31.126287,50to100,3.9,4.3,4.1,4.2,430,营业至02:00_朋友聚餐_可停车,羊排_66|天鹅蛋_53|牛蛙_26|猪脑_9|皮蛋豆腐_5|鸡尖_4|牛肉串_79|五花肉_17|鸭舌_26|烤脑花_9|韭菜_8|十三香螺丝_3|烤虾_3|大羊腰_2|锡纸脑花_53|烤扇贝_52|烤玉米_10|芝士雪蟹斗_10|蒜苔_5|大鱿鱼_5|培根卷_2|冰粉_2|海螺肉_35|千叶豆腐_20|烤面筋_5|鸡心_5|土豆片_62|烤面包_48|秋刀鱼_20|香菇_6|蒜香小龙虾_6|三得利纯生_2|豇豆_3|金针菇_97|大海螺_131|大茄子_43|花菜_16|牛蹄筋_3|奶油馒头_4|艾格尔精酿啤酒_2|羊肉串_233|辣炒花蛤_14|掌中宝_15|猪脆骨_3|拍黄瓜_3|生蚝_171|鸡爪_14|年糕_27|平菇_4|酱炒螺丝_6|秋葵_2|五花小肉_72|牛板筋_55|西葫芦_18|鸡皮_10|锡纸鸭血_8|牛肚_3|小鲍鱼_4|小黄鱼_2|带子_280|馒头片_27|锡纸娃娃菜_20|白灼龙虾_6|糟毛豆_4|黄啤_2|,0,1,2018,1
2021,983,小二香烤自助烤肉,,烧烤烤串,上海,闵行区,东川路2266弄70号千代建材广场入口处,距地铁5号线金平路站2号口步行380m,121.408537,31.014289,50to100,4.4,4.4,4.1,4.4,585,有WIFI_手机支付_免费停车_可自助点餐_美团充电宝_可电话预订,基围虾_101|火龙果_43|美味五花肉_134|酸奶_41|脆皮米糕_11|本味牛板腱_9|辣酱厚切猪五花_7|特味牛上脑_124|生菜_68|抹茶大福_11|猪颈肉_8|鸡胗_9|酱汁肥牛_28|调味鸡腿排_41|精品上脑_13|烤鸡皮_14|辣酱肥牛_191|韩式梅花肉_144|韩国辛拉面_20|西瓜_20|蘸料_15|蛤蜊海带汤_23|鱿鱼须_30|金针菇_16|雪花颈肉_125|龙利鱼_64|一品蛋酥_10|精品牛舌_113|进口韩国鱼饼_10|饮料畅饮_58|蓝莓大福_6|辣白菜_5|冰雪大福_1|奥尔良烤鸡翅_1|午餐肉_1|美味鸡柳_1|玉米香肠_7|奥尔良鸡腿肉_7|优质培根_3|黑椒鸡扒_1|肉松小贝_4|韭菜_4|多春鱼_3|泡菜_6|西葫芦_3|鱿鱼筒_2|自助烤肉餐_6|台湾香肠_3|圣女果_4|香菇_4|,1,0,2019,1
2021,984,青藏雪域精品牛羊肉,,烧烤烤串,上海,闵行区,沧源路803号,距地铁5号线东川路站3号口步行1.4km,121.423966,31.017046,50to100,3.9,3.9,3.8,4,92,营业至23:00_双人套餐_可自助点餐_免费wifi_有套餐_有WIFI,手抓牛腩_2|精品白斩鸡（一斤）_5|羊排肉抓饭_3|烤牛腩_1|秘制耗牛排（一斤）_13|秘制酱牛肉（一斤）_10|秘制酱牛尾（一斤）_6|牛肉串_6|羊肉汤_14|烤羊肉串（大串）_44|烤馕_35|原味羊羔肉汤_30|精品藏羊手抓羊肉（一斤）_31|炕锅羊肉_1|,1,1,2019,1
2021,985,三泉烧烤店,三泉路店,烧烤烤串,上海,静安区,三泉路801-803号（近保德路）,距地铁1号线共康路站3号口步行1.5km,121.435934,31.317064,50to100,3.8,4,3.8,3.9,164,营业至04:00_可电话预订_可预订_学生党吃饭_人均50以内,烤金针菇_33|生蚝_12|牛板筋_5|鸡心_2|烤茄子_37|掌中宝_23|羊排_4|扇贝串_3|牛肉串_11|鸡肫_6|鸡尖_2|鸡大腿_1|烤韭菜_21|五花肉_10|羊腰_2|烤玉米_2|烤土豆_2|烤虾_5|烤香菇_5|面筋_3|羊肚_1|烤娃娃菜_4|脆骨_6|蒜苗_3|鸡皮_3|鲜带子_13|牛蹄筋_6|鱿鱼_2|羊蛋_1|千叶豆腐_1|羊肉串_60|烤馒头_8|鲳鱼_2|香肠_1|,0,1,2014,1
2021,986,大肆撸串•无忧酒肆,灵石路MINI店,烧烤烤串,上海,静安区,高平路8号921漫生广场店1楼,距地铁7号线大华三路站1号口步行1.4km,121.427317,31.27908900000001,50to100,4.5,4.5,4.2,4.5,10439,营业至02:00_水晶吊灯_中国风,超级人气王鸡爪_252|风味大猪蹄_218|铁皮饭盒蛋炒饭_60|红油抄手_58|原味牛肉大串_36|重庆火锅口味涮串串_35|烤年糕_20|网红小面筋_19|小腊肠_9|蒜泥牛百叶_9|四川烤脑花_5|藤椒味钵钵鸡套餐_5|米酒呀淡雅桂花香_4|炙烤牦牛肉干_3|植物能量香辣牛肉干_2|焖烤鸡蛋干_2|脆香小馒头_142|金针菇_139|秋葵姑娘_57|鲜肉小仔肠_52|无忧酸奶酒_32|沈阳宵夜霸主烤鸡架_34|干碟_18|玉米汁_12|一盘烤土豆片_9|酥嫩小黄鱼_8|酱烤白虾_6|拌黄瓜丝凉面_5|卤烤虎皮鸡爪_4|烤面筋_4|樱花土豆片_2|肥牛大块肉串_2|招牌原味牛肉串_864|麻辣掌中宝_586|有机花花菜_107|糯米鸡翅_99|烤脆骨_42|涮牛牛串_40|大肆麦浪精酿啤酒_25|鲜花椒烤扇贝_21|冒黄喉_12|火锅口味涮牛牛_11|味碟_8|油炸小串_8|餐包_5|兔肉_5|葫芦酒_3|西部羊肉小肉串_3|能量植物肉把把烧_2|鲜脆烤海带_2|香辣玉米_163|烤牛蛙_115|冒菜_46|牛黄喉_44|妈妈我想吃炸山药_29|烤豆皮_28|碗都装不下的猪蹄_12|一盘手撕杏鲍菇_11|健康秋葵_8|魔芋片_7|麻辣蟹籽鲜肉肠_4|朋克枸杞精酿_4|芝士年糕_3|莫吉托_2|油炸小肉串_227|湘西烤牛油_167|鲜椒鸡肉串_58|烧烤豆皮串_48|老成都串串香_32|包烤风味大猪脚_31|碳烤云南包浆豆腐_16|必点牛油_16|蒜蓉烤扇贝_8|一口北冰洋_8|烤西葫芦_5|回味掌中宝_5|蒜泥摇滚拍黄瓜_2|豆腐皮_2|望山楂_614|爱上榴莲糯米鸡翅_727|五香蘸料_80|冒宽粉_80|脆嫩牛舌_36|薄荷鸡翅_38|椒麻鸭舌_20|冒毛肚_20|烤猪脑_10|麻辣小龙虾_9|生啤_6|大肆精酿黄啤_6|周黑鸭鸭舌_3|大满足饱饱燕麦冰杯_3|酒鬼蚕豆_2|大肆羊肉串_1453|大肆羊排_894|烧烤味玉米_119|小碗冒千层肚_88|大肆招牌红油抄手面_44|望京小腰_43|紫薯_29|成都时尚时尚最时尚豆奶_28|山楂汁_11|四川半壮烤牛肉_11|羊腿_6|虾仁豆饭汤_7|东北烤蹄筋_4|望杏福_4|王饱饱冰粉_2|兰州网红麻辣土豆片_2|清流翅_573|冒鸭血_415|阿根廷大红虾_68|川味烤脑花_66|云南昭通牛肉小串_37|乐山烤鼻筋_35|麻辣脆肠_20|原味和牛牛肉串_14|西部羊肉小串_9|烤芝士肠_8|沙棘汁_5|蒜泥烤新西兰青口贝_4|馄饨面_3|鸡锁骨_2|烤猪手_2|黄金芝士烧_428|双蛋烤茄子_493|魔芋丝_83|川香五花肉_76|春天里荷兰豆_43|望桃花_42|米酒呀自然原味_28|老武汉回味凉面_25|焖烤掌中宝_11|新疆焖烤羊肉大串_11|唯怡豆奶_8|冬季养生老妈蹄花汤_8|网红柠檬鸡爪_5|大肆钵钵鸡_5|焖烤黑虎虾_3|摇滚黑胡椒毛豆_3|烤鸡翅_254|焖烤杏鲍菇粒_172|香辣口水兔丁_67|百里香羊排_57|冒花甲_36|香脆小鸡皮_29|大肆鲜米酿_19|烤大虾_13|东北烤串烤筋皮串_9|黄油烤薯角_8|白啤_6|小锅千张涮毛肚_5|川味香辣虾_4|辣粉_3|蘸水娃娃菜_2|胶原蛋白鸡爪哇_2|,1,1,2018,0
2021,987,阿英烧烤龙虾,,烧烤烤串,上海,黄浦区,广西北路434号,距地铁1/2/8号线人民广场站19号口步行550m,121.472337,31.238268,50to100,3.3,3.4,3.3,3.5,55,学生党吃饭_加班狗偏爱_可在店食_可停车_晚餐,蒜蓉生蚝_4|羊肉_7|猪脆骨_7|吃老板一股牛b态度_1|花生_3|烤韭菜_4|,0,0,2018,0
2021,988,比拉力羊肉串,万达广场店,烧烤烤串,上海,嘉定区,华江路988号万达广场1层万达广场金街,距地铁13号线金运路站1号口步行900m,121.319284,31.241932,below50,3.6,3.6,3.5,3.5,12,楼宇餐厅_人均30以内_人均50以内_学生党吃饭_加班狗偏爱,羊肝_1|羊肉串_9|,0,0,2018,0
2021,989,阿康故事,复旦新区店,烧烤烤串,上海,宝山区,国权北路1454号,距何家湾站步行1.0km,121.496588,31.337349,below50,3.5,3.5,3.6,3.6,61,营业至02:00,鸡中翅_3|孜然羊肉_1|烤秋刀鱼_4|烤大鱿鱼_2|干锅土豆片_1|酸辣藕片_1|排骨玉米煲_1|金针菇_1|烤馒头_1|烤羊腰_1|排骨冬瓜汤_1|烤豆皮_1|烤年糕_1|,0,0,2014,0
2021,990,申氏铁板鱿鱼,,烧烤烤串,上海,崇明区,堡镇工农路183号,,121.614473,31.539984000000004,below50,3.6,3.6,3.6,3.7,74,营业至02:00_可停车_晚餐_无肉不欢_学生党吃饭,申氏鱿鱼须_1|,0,0,2015,0
2021,991,解州羊肉泡,,烧烤烤串,上海,徐汇区,桂林路400号,距地铁12/15号线桂林公园站6号口步行530m,121.4131,31.171543,below50,3.2,3.2,3.3,3.3,134,营业至23:30,烤羊肉_1|杭椒牛柳_1|剁椒娃娃菜_2|韭菜_2|烤鱿鱼_1|爆炒西兰花_2|羊肉汇豆腐_2|羊肉泡馍_3|羊肉胡卜_5|碳烤猪手_2|小炒千叶豆腐_1|山药炒木耳_2|,0,0,2014,0
2021,992,成兴记买卖提羊肉串,亚新生活广场店,烧烤烤串,上海,普陀区,新会路410号亚新生活广场1楼,距地铁7/13号线长寿路站6号口步行150m,121.433768,31.240838,below50,4.2,4.2,3.9,4,100,营业至00:00_付费停车_手机支付_美团充电宝_可停车,滋滋油包肝_8|雪花牛肉串_7|牛肚_5|羊筋_3|精致羊小排_2|香菇_1|精致小羊排_7|掌中宝_5|新疆羊肉串_48|胶原牛蹄筋_2|羊里脊大排_3|羊宝_1|羊腰_3|奥尔良鸡中翅_4|金针菇_1|蒜苔_1|红柳羊肉串_21|鸡心_4|鸡胗_4|羊心_4|,0,1,2019,1
2021,993,齐齐哈尔路铁板烧摊,,烧烤烤串,上海,杨浦区,齐齐哈尔路37路终点站附近,距东方渔人码头步行590m,121.529493,31.256634,below50,3.7,3.6,3.4,3.6,20,无肉不欢_吃点好的_沿街餐厅_晚餐_干净卫生,臭豆腐_1|蟹肉棒_2|贡丸_3|金针菇_1|年糕_2|里脊肉_2|油墩子_1|鸡软骨_1|骨肉相连_3|,0,0,2008,0
2021,994,威风土耳其烤肉,三湘商业广场店,烧烤烤串,上海,松江区,横港公路37-45号三湘商业广场F1层,距地铁9号线泗泾站2号口步行150m,121.25651299999998,31.119195,below50,3.2,3.6,3.6,3.6,10,人均30以内_学生党吃饭_加班狗偏爱_人均50以内_吃点好的,烤肉夹膜_4|特色凉皮_1|烤肉卷饼_1|,0,1,2017,1
2021,995,二哥东北烧烤,王港店,烧烤烤串,上海,浦东新区,唐镇云雅路430号1层,,121.672848,31.245490000000004,below50,3.7,3.6,3.6,3.6,13,营业至02:00,韭菜_3|石蛋_1|尖椒_1|烤平菇_2|味动力_1|热狗肠_1|烤香菇_1|娃娃菜_6|黄金糕_1|羊腰子_1|牛板筋_1|中翅_1|羊肉串_3|茄子_9|年糕_2|秋刀鱼_2|鸡皮_4|牛肉串_3|法式羊排_3|猪五花肉_2|面筋_6|翅尖_1|金针菇_1|,0,1,2020,1
2021,996,周记烤吧·龙虾,南园路店,烧烤烤串,上海,浦东新区,南园路13号,,121.741851,31.041746000000003,below50,3.6,3.6,3.6,3.7,22,营业至02:00_可堂吃_10人以下包厢_10人－20人包厢_上菜快,锡纸粉丝金针菇_6|粉丝蒜泥烤茄子_4|炭烤韭菜_2|软骨_1|海带子_3|鸭肠_1|辣炒花甲_2|香辣小螺蛳_1|羊肉串_3|炭烤掌中宝_1|,1,0,2016,1
2021,997,阿布羊肉串,,烧烤烤串,上海,浦东新区,南泉路蓝村路518号,距地铁4/6号线蓝村路站3号口步行390m,121.519073,31.213884000000004,below50,3.7,3.9,3.7,3.9,69,营业至03:00,小串烤羊肉_4|大羊肉串_25|新疆大馕_1|烤包子_3|羊排_13|小乌苏啤酒_1|碳烤牛肉串_2|,0,1,2019,1
