"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.310638587E1,3.823682666E-2,7.256139815E-2,-4.027843475E-2,9.137594717E-2
3.312620753E1,4.688358307E-2,9.892126918E-2,-2.871799469E-2,1.131733673E-1
3.314602951E1,4.883398116E-2,1.161460131E-1,-2.331352234E-2,1.281334242E-1
3.316585161E1,5.353225768E-2,1.281885952E-1,-9.358406067E-3,1.392321741E-1
3.318565292E1,5.764264613E-2,1.251228154E-1,-9.475708008E-3,1.380875904E-1
3.320549659E1,5.368926376E-2,1.418927908E-1,-4.302024841E-3,1.517715670E-1
3.322531825E1,6.981450319E-2,1.126715541E-1,-3.165245056E-3,1.325856807E-1
3.324514011E1,6.324998289E-2,1.005453765E-1,3.537178040E-3,1.188378926E-1
3.326496193E1,7.940676808E-2,7.989220321E-2,1.250362396E-2,1.133337530E-1
3.328478395E1,8.043092489E-2,6.119289994E-2,2.175617218E-2,1.033781201E-1
3.330460638E1,8.812898397E-2,4.094994068E-2,1.821422577E-2,9.887048841E-2
3.332442795E1,9.904944152E-2,1.371330023E-2,2.678108215E-2,1.035184661E-1
3.334425103E1,1.120861992E-1,2.928882837E-3,3.581237793E-2,1.177048037E-1
3.336407208E1,1.247510016E-1,-2.363452315E-2,4.268550873E-2,1.339531849E-1
3.338391058E1,1.327069104E-1,-5.479502678E-2,5.044460297E-2,1.521784380E-1
3.340371624E1,1.340041161E-1,-5.366876721E-2,5.555820465E-2,1.546743476E-1
3.342353880E1,1.511754096E-1,-7.067331672E-2,6.697177887E-2,1.798164100E-1
3.344336045E1,1.477796733E-1,-7.491823286E-2,7.573318481E-2,1.821732383E-1
3.346317279E1,1.428579688E-1,-8.117461950E-2,7.591724396E-2,1.810004034E-1
3.348298346E1,1.366516352E-1,-7.432031631E-2,7.665729523E-2,1.734171840E-1
3.350282656E1,1.282071173E-1,-6.674866378E-2,7.583808899E-2,1.632294850E-1
3.352264862E1,1.116355658E-1,-5.982872844E-2,6.363582611E-2,1.417444696E-1
3.354247064E1,1.043662354E-1,-5.302008986E-2,6.779575348E-2,1.352764030E-1
3.356229270E1,9.812883288E-2,-2.846021950E-2,5.823516846E-2,1.176035152E-1
3.358211489E1,8.377777785E-2,-1.532272995E-2,5.016517639E-2,9.884354828E-2
3.360193671E1,6.470075995E-2,1.520660520E-2,4.379844666E-2,7.959731848E-2
3.362175934E1,4.819015414E-2,1.929128170E-2,3.650951385E-2,6.346171371E-2
3.364158087E1,3.842145205E-2,4.038216174E-2,4.108047485E-2,6.924256190E-2
3.366140367E1,1.863566041E-2,5.097673833E-2,3.272533417E-2,6.337872819E-2
3.368118992E1,-1.004114747E-3,7.157419622E-2,1.961708069E-2,7.422064178E-2
3.370102603E1,-1.127775759E-2,8.250346780E-2,9.233474731E-3,8.378106630E-2
3.372087010E1,-3.131778538E-2,8.465509117E-2,7.041931152E-3,9.053660550E-2
3.374069106E1,-4.168705642E-2,9.799678624E-2,-8.709907532E-3,1.068505652E-1
3.376051443E1,-5.515567213E-2,1.052301228E-1,-1.540088654E-2,1.198028139E-1
3.378033588E1,-5.887718126E-2,1.068391949E-1,-2.017307281E-2,1.236450116E-1
3.380015217E1,-7.507831603E-2,9.989835322E-2,-2.486228943E-2,1.274149440E-1
3.381995860E1,-8.262594044E-2,9.826944768E-2,-3.044033051E-2,1.319490209E-1
3.383978099E1,-9.917316586E-2,8.159212768E-2,-4.101181030E-2,1.348130584E-1
3.385960273E1,-1.045236140E-1,7.631090283E-2,-5.432701111E-2,1.403565600E-1
3.387941580E1,-1.190880090E-1,5.166161060E-2,-6.563186646E-2,1.454593338E-1
3.389925276E1,-1.209869608E-1,4.185421765E-2,-7.637691498E-2,1.490739862E-1
3.391907498E1,-1.334509850E-1,1.445278525E-3,-9.976100922E-2,1.666238674E-1
3.393889708E1,-1.236228570E-1,-2.428175509E-2,-1.080102921E-1,1.659470928E-1
3.395871915E1,-1.182910949E-1,-3.656767309E-2,-1.183977127E-1,1.713125688E-1
3.397854125E1,-1.121677831E-1,-5.009424686E-2,-1.223402023E-1,1.733729224E-1
3.399837780E1,-1.098238826E-1,-5.887944996E-2,-1.267995834E-1,1.777813521E-1
3.401817878E1,-1.039575934E-1,-6.876872480E-2,-1.316127777E-1,1.812684253E-1
3.403802200E1,-9.394785762E-2,-8.332562447E-2,-1.345262527E-1,1.840289986E-1
3.405784399E1,-7.773087174E-2,-7.692613453E-2,-1.220502853E-1,1.638779752E-1
3.407766609E1,-6.369300932E-2,-7.002811134E-2,-1.143712997E-1,1.484639014E-1
3.409748242E1,-4.378625751E-2,-5.769377947E-2,-1.092357635E-1,1.310658635E-1
3.411728942E1,-3.021505475E-2,-3.645595908E-2,-1.063003540E-1,1.163690326E-1
3.413713207E1,-1.514454931E-2,-3.160849214E-3,-9.057426453E-2,9.188604756E-2
3.415695406E1,-1.615434885E-3,9.451478720E-3,-6.982517242E-2,7.048045675E-2
3.417677628E1,1.960375160E-2,3.379021585E-2,-6.245994568E-2,7.367041861E-2
3.419659814E1,2.648838609E-2,4.815351963E-2,-5.246734619E-2,7.598169824E-2
3.421642089E1,3.400804847E-2,8.346869051E-2,-4.254245758E-2,9.966659598E-2
3.423624239E1,3.627013415E-2,9.607566893E-2,-2.864837646E-2,1.066151315E-1
3.425606486E1,5.351465940E-2,1.085910052E-1,-1.153659821E-2,1.216096965E-1
3.427588631E1,4.891075194E-2,1.137932688E-1,-1.587677002E-2,1.248729014E-1
3.429568729E1,5.259049684E-2,1.161223650E-1,-7.063865662E-3,1.276716970E-1
3.431552547E1,6.073149294E-2,1.181127727E-1,-3.966331482E-3,1.328708888E-1
3.433535282E1,6.989023089E-2,1.059026122E-1,-5.037307739E-3,1.269857556E-1
3.435517476E1,7.065654546E-2,8.976572752E-2,3.127098083E-3,1.142804095E-1
3.437499654E1,8.053123206E-2,7.019966841E-2,8.381843567E-3,1.071612247E-1
3.439481852E1,9.193488210E-2,4.537506402E-2,1.908683777E-2,1.042843534E-1
3.441464095E1,9.373970330E-2,2.405440807E-2,2.596187592E-2,1.001986303E-1
3.443446277E1,1.104664728E-1,5.720227957E-3,3.553676605E-2,1.161827197E-1
3.445428540E1,1.119379178E-1,-1.141849160E-2,3.960227966E-2,1.192846174E-1
3.447410690E1,1.329708099E-1,-2.966937423E-2,5.047893524E-2,1.452915378E-1
3.449389376E1,1.352132559E-1,-4.270471632E-2,5.942153931E-2,1.537440623E-1
3.451375184E1,1.462248862E-1,-5.605921149E-2,5.837917328E-2,1.671301301E-1
3.453353585E1,1.504275203E-1,-6.834302843E-2,7.427024841E-2,1.811498777E-1
3.455339502E1,1.391575038E-1,-6.497579813E-2,7.114887238E-2,1.692596445E-1
3.457321774E1,1.407303810E-1,-6.006544828E-2,8.128356934E-2,1.732625662E-1
3.459303996E1,1.301206797E-1,-6.577223539E-2,7.427501678E-2,1.636281038E-1
3.461286133E1,1.238479763E-1,-5.557583272E-2,8.085823059E-2,1.580033160E-1
3.463268328E1,1.174964607E-1,-6.417112052E-2,7.406425476E-2,1.529995582E-1
3.465250534E1,1.009075195E-1,-4.578074813E-2,6.384181976E-2,1.278826897E-1
3.467232732E1,8.001621813E-2,-2.464409173E-2,5.656147003E-2,1.010402213E-1
3.469215015E1,7.145422697E-2,-1.890391111E-2,4.890251160E-2,8.862573017E-2
3.471197246E1,5.773677677E-2,-5.032464862E-3,4.092693329E-2,7.094980594E-2
3.473176413E1,4.530561715E-2,1.024731994E-2,2.957820892E-2,5.506793036E-2
3.475160483E1,1.676398516E-2,3.188575804E-2,2.650356293E-2,4.472327819E-2
3.477143751E1,1.119479537E-2,3.821061552E-2,2.141189575E-2,4.520889139E-2
3.479126047E1,-6.520099938E-3,5.830611289E-2,2.151775360E-2,6.249102514E-2
3.481108188E1,-2.046465129E-2,5.703705549E-2,1.011180878E-2,6.143513920E-2
3.483090374E1,-3.336559981E-2,6.697031856E-2,8.192062378E-3,7.526882957E-2
3.485072588E1,-4.551358894E-2,6.955298781E-2,-7.913589478E-3,8.349688491E-2
3.487054766E1,-5.444224179E-2,8.391332626E-2,-7.500648499E-3,1.003078449E-1
3.489037066E1,-6.526151299E-2,9.316635132E-2,-1.746749878E-2,1.150832204E-1
3.491019288E1,-7.789136469E-2,9.514036775E-2,-1.997566223E-2,1.245703871E-1
3.493001470E1,-9.610134363E-2,1.003561765E-1,-3.587722778E-2,1.435061179E-1
3.494983660E1,-9.877440333E-2,8.788973093E-2,-4.176521301E-2,1.386554023E-1
3.496965801E1,-1.108774245E-1,6.260697544E-2,-5.415630341E-2,1.383703069E-1
3.498948089E1,-1.166332513E-1,5.612404644E-2,-6.765079498E-2,1.460474374E-1
3.500931663E1,-1.201219857E-1,4.445098341E-2,-8.641624451E-2,1.545087334E-1
3.502912432E1,-1.319139451E-1,3.003285825E-2,-1.056861877E-1,1.716765324E-1
3.504894627E1,-1.315901875E-1,1.449467242E-2,-1.078872681E-1,1.707797869E-1
3.506876841E1,-1.255943328E-1,-8.920893073E-3,-1.136255264E-1,1.696003509E-1
3.508859084E1,-1.134530753E-1,-2.722860873E-2,-1.075830460E-1,1.587044713E-1
3.510841318E1,-1.114978790E-1,-4.089170694E-2,-1.259307861E-1,1.730967118E-1
3.512823500E1,-1.087790355E-1,-6.088756025E-2,-1.320571899E-1,1.816019685E-1
3.514805629E1,-8.525442332E-2,-6.386893988E-2,-1.264543533E-1,1.653428609E-1
3.516787888E1,-7.529364526E-2,-6.752483547E-2,-1.127023697E-1,1.514284008E-1
3.518770148E1,-6.505365670E-2,-5.757078528E-2,-1.105670929E-1,1.406110081E-1
3.520752330E1,-5.512350053E-2,-4.661631584E-2,-1.087627411E-1,1.305412389E-1
3.522734446E1,-3.027497977E-2,-3.755320609E-2,-9.693336487E-2,1.082723183E-1
3.524716669E1,-1.480083913E-2,-1.724039018E-2,-7.885837555E-2,8.206667586E-2
3.526698871E1,3.185644746E-4,6.028860807E-4,-7.076454163E-2,7.076782678E-2
3.528681073E1,1.348145306E-2,2.427476645E-2,-6.510639191E-2,7.078033717E-2
3.530663345E1,2.080462873E-2,4.857689142E-2,-4.681396484E-2,7.059811797E-2
3.532645539E1,2.850037068E-2,6.128852069E-2,-4.193019867E-2,7.954052714E-2
3.534629698E1,3.550420702E-2,8.880376816E-2,-2.698135376E-2,9.937128059E-2
3.536609939E1,4.474764317E-2,9.269329906E-2,-3.365707397E-2,1.082921876E-1
3.538589818E1,5.129775405E-2,1.147782803E-1,-1.975154877E-2,1.272620795E-1
3.540574352E1,5.974635482E-2,1.126345396E-1,-1.254940033E-2,1.281157831E-1
3.542556700E1,7.443476468E-2,1.189202070E-1,-1.417160034E-3,1.403016685E-1
3.544538703E1,6.712003052E-2,1.003562361E-1,7.369041443E-3,1.209577422E-1
3.546520909E1,7.567833364E-2,9.903065860E-2,1.300907135E-2,1.253136763E-1
3.548503116E1,8.799682558E-2,6.319782138E-2,1.545906067E-2,1.094366872E-1
3.550485354E1,8.976405114E-2,4.701660573E-2,1.781082153E-2,1.028852344E-1
3.552467512E1,1.034236923E-1,2.367161214E-2,2.682209015E-2,1.094359624E-1
3.554449828E1,1.109738350E-1,8.033573627E-3,3.607654572E-2,1.169668650E-1
3.556431989E1,1.230000854E-1,-6.074711680E-3,4.131698608E-2,1.298961757E-1
3.558414200E1,1.315566152E-1,-1.986503601E-2,5.128383636E-2,1.425896018E-1
3.560394229E1,1.399548799E-1,-4.040907323E-2,5.566215515E-2,1.559440192E-1
3.562378527E1,1.432220340E-1,-5.029183626E-2,6.526660919E-2,1.652318071E-1
3.564359569E1,1.444284320E-1,-6.434106827E-2,7.423973083E-2,1.746736462E-1
3.566342931E1,1.395287216E-1,-6.606569886E-2,7.787513733E-2,1.729088712E-1
3.568323022E1,1.386494488E-1,-6.791783869E-2,7.660961151E-2,1.723529374E-1
3.570305407E1,1.181799695E-1,-8.315591514E-2,7.864284515E-2,1.645178060E-1
3.572289542E1,1.203581244E-1,-6.775316596E-2,6.079006195E-2,1.509039470E-1
3.574271166E1,1.072029173E-1,-5.030421913E-2,6.795597076E-2,1.365320252E-1
3.576253950E1,9.323135018E-2,-3.625473380E-2,7.027816772E-2,1.222518353E-1
3.578236161E1,7.940220088E-2,-2.498792112E-2,5.268192291E-2,9.851137349E-2
3.580218410E1,6.484594196E-2,-1.401536167E-2,5.425834656E-2,8.570527827E-2
3.582200602E1,4.442385584E-2,4.250869155E-3,4.857540131E-2,6.596300833E-2
3.584182790E1,3.513757885E-2,1.781372726E-2,3.818988800E-2,5.486753021E-2
3.586163920E1,1.197765768E-2,2.400307357E-2,2.771949768E-2,3.857437460E-2
3.588146136E1,1.335924119E-2,3.812211752E-2,1.337432861E-2,4.255159028E-2
3.590129337E1,-6.572552025E-3,4.985105991E-2,9.050369263E-3,5.109046681E-2
3.592111598E1,-2.183272690E-2,6.602787971E-2,8.076667786E-3,7.001129499E-2
3.594093870E1,-2.830915898E-2,7.255968451E-2,4.318237305E-3,7.800617586E-2
3.596076031E1,-4.312814027E-2,8.516214788E-2,-4.348754883E-4,9.546107600E-2
3.598058272E1,-4.952972010E-2,8.311495185E-2,-1.072025299E-2,9.734583822E-2
3.600040436E1,-6.287029386E-2,8.709363639E-2,-1.460838318E-2,1.084037832E-1
3.602021637E1,-7.894787937E-2,8.371528983E-2,-2.649021149E-2,1.180794170E-1
3.604003731E1,-8.435756713E-2,9.565737844E-2,-3.184509277E-2,1.314558599E-1
3.605987024E1,-1.126968712E-1,7.550476491E-2,-4.959201813E-2,1.444331075E-1
3.607969224E1,-1.206739992E-1,6.712840497E-2,-6.531620026E-2,1.527568095E-1
3.609951424E1,-1.253447384E-1,4.193414748E-2,-7.056140900E-2,1.498288644E-1
3.611933677E1,-1.238588169E-1,2.662432194E-2,-8.316707611E-2,1.515474302E-1
3.613915865E1,-1.336428225E-1,9.444519877E-3,-1.045017242E-1,1.699123696E-1
3.615898041E1,-1.285136044E-1,-1.826228201E-2,-1.068897247E-1,1.681507381E-1
3.617879226E1,-1.271720380E-1,-2.438169718E-2,-1.161994934E-1,1.739813687E-1
3.619862444E1,-1.241140217E-1,-5.093686283E-2,-1.243715286E-1,1.829402402E-1
3.621844688E1,-1.203169450E-1,-5.423907936E-2,-1.224193573E-1,1.800126219E-1
3.623826846E1,-1.022308320E-1,-5.303414166E-2,-1.278705597E-1,1.720890561E-1
3.625809064E1,-9.659343213E-2,-6.292194128E-2,-1.236362457E-1,1.690425481E-1
3.627790941E1,-8.951303363E-2,-5.794285238E-2,-1.226930618E-1,1.625532059E-1
3.629772810E1,-6.086759269E-2,-4.711440206E-2,-1.160564423E-1,1.392613676E-1
3.631755703E1,-4.655863345E-2,-2.321268618E-2,-1.044464111E-1,1.166858515E-1
3.633737908E1,-2.993947268E-2,-1.846994460E-2,-9.685039520E-2,1.030413021E-1
3.635720104E1,-2.301834524E-2,7.190331817E-3,-8.281326294E-2,8.625300927E-2
3.637701240E1,-7.202669978E-3,2.345554531E-2,-7.156372070E-2,7.565320338E-2
3.639683151E1,7.606141269E-3,3.547590971E-2,-6.151294708E-2,7.141593809E-2
3.641666727E1,2.689148486E-2,4.943242669E-2,-5.712604523E-2,8.018791561E-2
3.643648915E1,2.757197618E-2,8.103585243E-2,-3.742313385E-2,9.342116568E-2
3.645630032E1,4.114008695E-2,8.619998395E-2,-2.786445618E-2,9.949558737E-2
3.647613339E1,4.631299525E-2,9.865827858E-2,-2.593040466E-2,1.120300645E-1
3.649595546E1,4.339855164E-2,9.007619321E-2,-2.178192139E-2,1.023308701E-1
3.651576702E1,5.441115797E-2,9.499098361E-2,-1.051712036E-2,1.099748648E-1
3.653559940E1,6.131618470E-2,9.101532400E-2,-8.835792542E-3,1.100978426E-1
3.655542156E1,6.583649665E-2,7.907631993E-2,3.432273865E-3,1.029528493E-1
3.657522212E1,8.235463500E-2,5.392278731E-2,9.687423706E-3,9.891308849E-2
3.659505539E1,9.870581329E-2,3.723703325E-2,1.777076721E-2,1.069824022E-1
3.661488767E1,1.024911478E-1,2.301073074E-2,2.364921570E-2,1.076717907E-1
3.663470981E1,1.153652892E-1,8.861646056E-3,2.648258209E-2,1.186971182E-1
3.665450429E1,1.279614419E-1,-1.499322057E-2,4.401493073E-2,1.361478659E-1
3.667435213E1,1.265038848E-1,-1.851230860E-2,4.545974731E-2,1.356927672E-1
3.669417529E1,1.288711429E-1,-4.542519152E-2,5.266380310E-2,1.464400753E-1
3.671399786E1,1.382389069E-1,-5.478367209E-2,5.745697021E-2,1.594131410E-1
3.673382025E1,1.395612657E-1,-5.932845175E-2,6.720829010E-2,1.658739471E-1
3.675364176E1,1.363276243E-1,-6.639224291E-2,8.435726166E-2,1.735203120E-1
3.677346403E1,1.423094720E-1,-7.430632412E-2,7.669544220E-2,1.779202250E-1
3.679327726E1,1.267995238E-1,-7.661373913E-2,9.148406982E-2,1.741181188E-1
3.681310820E1,1.250094026E-1,-6.698496640E-2,8.090972900E-2,1.632811095E-1
3.683292218E1,1.082999706E-1,-5.833005905E-2,7.751178741E-2,1.453937984E-1
3.685275159E1,9.734245390E-2,-5.650767684E-2,6.157016754E-2,1.282948027E-1
3.687256342E1,8.479654044E-2,-3.768084943E-2,6.056404114E-2,1.108075032E-1
3.689239655E1,6.938156486E-2,-2.518185973E-2,6.006240845E-2,9.515997325E-2
3.691221822E1,6.399655342E-2,-1.266935468E-2,5.269813538E-2,8.386396646E-2
3.693204029E1,4.016660154E-2,1.238934696E-2,3.567600250E-2,5.513283007E-2
3.695186192E1,2.872736007E-2,1.720304787E-2,3.541278839E-2,4.873675876E-2
3.697167334E1,8.795671165E-3,2.900572121E-2,2.809333801E-2,4.132712590E-2
3.699149577E1,1.942783594E-3,3.608284891E-2,2.274513245E-2,4.269762808E-2
3.701131771E1,-1.402936876E-2,5.902247131E-2,9.638786316E-3,6.142785613E-2
3.703112814E1,-2.795701474E-2,5.949187279E-2,4.867553711E-3,6.591335737E-2
3.705097197E1,-3.782315552E-2,6.464929879E-2,4.970550537E-3,7.506550006E-2
3.707079446E1,-4.545336217E-2,7.279016078E-2,-2.598762512E-3,8.585551354E-2
3.709059545E1,-6.010688096E-2,8.465071023E-2,-1.480293274E-2,1.048699514E-1
3.711041728E1,-6.882987916E-2,9.459264576E-2,-1.382446289E-2,1.177982881E-1
3.713023969E1,-7.929690182E-2,9.258909523E-2,-1.880550385E-2,1.233466099E-1
3.715006143E1,-9.680915624E-2,8.514192700E-2,-3.262710571E-2,1.329875501E-1
3.716988976E1,-1.025289446E-1,7.905244827E-2,-4.900264740E-2,1.384295254E-1
3.718971188E1,-1.166696697E-1,6.051713228E-2,-6.026554108E-2,1.445893170E-1
3.720953384E1,-1.238941699E-1,4.095432162E-2,-7.923507690E-2,1.526604704E-1
3.722934433E1,-1.371137798E-1,2.182824910E-2,-8.776378632E-2,1.642532899E-1
3.724917799E1,-1.241693050E-1,1.026864350E-2,-9.528160095E-2,1.568503899E-1
3.726900382E1,-1.375264525E-1,-5.629122257E-3,-1.090965271E-1,1.756338931E-1
3.728881603E1,-1.326335669E-1,-2.395716310E-2,-1.210412979E-1,1.811535385E-1
3.730865822E1,-1.287154555E-1,-2.942897379E-2,-1.179695129E-1,1.770608341E-1
3.732848042E1,-1.172247231E-1,-4.644702375E-2,-1.268625259E-1,1.788660454E-1
3.734830250E1,-1.051569805E-1,-5.848710239E-2,-1.369333267E-1,1.822895160E-1
3.736812554E1,-9.118635207E-2,-5.434183776E-2,-1.259107590E-1,1.646860813E-1
3.738794549E1,-8.300609887E-2,-6.009955704E-2,-1.140832901E-1,1.533524251E-1
3.740776853E1,-6.824348867E-2,-5.433444679E-2,-1.104822159E-1,1.407683412E-1
3.742759079E1,-5.401933938E-2,-3.298857808E-2,-9.826660156E-2,1.168873830E-1
3.744741292E1,-2.869593352E-2,-1.524728537E-2,-8.797836304E-2,9.378767869E-2
3.746722446E1,-2.022944391E-2,4.667535424E-3,-7.763957977E-2,8.036741028E-2
3.748705680E1,-5.512900651E-3,2.634714544E-2,-7.295513153E-2,7.776255759E-2
3.750687034E1,9.485572577E-3,4.153610766E-2,-6.271457672E-2,7.581782416E-2
3.752670064E1,1.647227257E-2,6.104356050E-2,-5.185604095E-2,8.177225096E-2
3.754652453E1,2.563101798E-2,6.822626293E-2,-3.744697571E-2,8.193929476E-2
3.756634542E1,2.809250355E-2,9.037163854E-2,-2.269172668E-2,9.731976298E-2
3.758615346E1,4.643300921E-2,8.724184334E-2,-2.186870575E-2,1.012195824E-1
3.760597296E1,4.762652516E-2,9.731450677E-2,-1.478099823E-2,1.093475058E-1
3.762581075E1,5.515135080E-2,1.040935665E-1,-7.521629333E-3,1.180411665E-1
3.764563336E1,5.736337602E-2,9.761793911E-2,-3.963470459E-3,1.132939894E-1
3.766544419E1,7.278145105E-2,8.189682662E-2,1.382827759E-4,1.095639035E-1
3.768527212E1,8.141338825E-2,6.091505289E-2,1.152992249E-2,1.023314349E-1
3.770509888E1,9.675824642E-2,4.134897888E-2,1.039600372E-2,1.057353924E-1
3.772490389E1,9.835573286E-2,1.965072751E-2,2.621936798E-2,1.036699404E-1
3.774474331E1,1.117415801E-1,-3.963276744E-3,2.753067017E-2,1.151513182E-1
3.776455491E1,1.189584583E-1,-1.037415862E-2,3.805351257E-2,1.253268040E-1
3.778438692E1,1.318812966E-1,-3.577779233E-2,4.215145111E-2,1.430016491E-1
3.780420909E1,1.417038739E-1,-4.708211124E-2,6.448364258E-2,1.626494796E-1
3.782403138E1,1.449720860E-1,-6.471453607E-2,6.514739990E-2,1.716072860E-1
3.784385317E1,1.500155330E-1,-6.573607028E-2,7.127666473E-2,1.786232180E-1
3.786366574E1,1.519074887E-1,-7.693217695E-2,7.482433319E-2,1.859922735E-1
3.788349761E1,1.446495354E-1,-8.743426204E-2,7.852363586E-2,1.863711342E-1
3.790331928E1,1.363810599E-1,-8.325223625E-2,8.011722565E-2,1.787442256E-1
3.792313070E1,1.227911115E-1,-6.785014272E-2,8.301925659E-2,1.630137905E-1
3.794296345E1,1.188861504E-1,-6.443580985E-2,7.725906372E-2,1.557396972E-1
3.796277501E1,1.020291969E-1,-5.649115145E-2,6.869792938E-2,1.353536579E-1
3.798260743E1,8.313079923E-2,-3.327506781E-2,6.098651886E-2,1.083388915E-1
3.800242984E1,6.406003982E-2,-2.529145777E-2,5.261611938E-2,8.667065569E-2
3.802225133E1,5.979375541E-2,-6.950467825E-3,4.480361938E-2,7.503976612E-2
3.804207378E1,3.599280864E-2,8.591279387E-3,3.591632843E-2,5.156815881E-2
3.806188522E1,3.497833014E-2,1.686516404E-2,3.138923645E-2,4.993196874E-2
3.808171742E1,1.200789213E-2,5.007283390E-2,2.188205719E-2,5.594910718E-2
3.810152919E1,1.464627683E-3,5.291454494E-2,1.473236084E-2,5.494667102E-2
3.812136177E1,-1.048833132E-2,6.561499834E-2,1.568889618E-2,6.827499223E-2
3.814118375E1,-2.247573435E-2,7.128053904E-2,2.825737000E-3,7.479344002E-2
3.816099725E1,-3.924141824E-2,8.257277310E-2,-2.013206482E-3,9.144509152E-2
3.818082779E1,-4.917034879E-2,8.343434334E-2,-9.003639221E-3,9.726293419E-2
3.820065006E1,-6.340858340E-2,9.336516261E-2,-1.500988007E-2,1.138551647E-1
3.822047232E1,-7.068794966E-2,1.005667448E-1,-2.181816101E-2,1.248458591E-1
3.824029398E1,-8.290608227E-2,8.227653801E-2,-3.369617462E-2,1.215659466E-1
3.826010964E1,-9.277663380E-2,8.174487948E-2,-3.452682495E-2,1.283815826E-1
3.827993809E1,-9.918484092E-2,6.220054626E-2,-4.538822174E-2,1.255652472E-1
3.829975995E1,-1.161559075E-1,4.715874791E-2,-6.457996368E-2,1.410202612E-1
3.831957173E1,-1.263068616E-1,2.782563865E-2,-7.507324219E-2,1.495449135E-1
3.833940431E1,-1.251546890E-1,1.915349066E-2,-8.388519287E-2,1.518791558E-1
3.835921610E1,-1.332202852E-1,4.114359617E-4,-9.698581696E-2,1.647848972E-1
3.837904838E1,-1.359757483E-1,-1.689423621E-2,-1.124420166E-1,1.772513087E-1
3.839887030E1,-1.354812086E-1,-3.466124833E-2,-1.231164932E-1,1.863175540E-1
3.841869238E1,-1.229390278E-1,-5.044914782E-2,-1.258611679E-1,1.830304747E-1
3.843850417E1,-1.141802073E-1,-6.233538687E-2,-1.235971451E-1,1.794410055E-1
3.845833632E1,-1.058449373E-1,-5.864290893E-2,-1.262226105E-1,1.748550511E-1
3.847815835E1,-8.480478823E-2,-7.456317544E-2,-1.206188202E-1,1.652283844E-1
3.849798025E1,-7.739720494E-2,-5.288451910E-2,-1.094570160E-1,1.441108533E-1
3.851778432E1,-6.391648948E-2,-4.690152407E-2,-1.158647537E-1,1.403912809E-1
3.853762049E1,-4.815295339E-2,-2.556161582E-2,-1.007843018E-1,1.145843733E-1
3.855744641E1,-3.402137756E-2,-1.252776384E-2,-9.033966064E-2,9.734296730E-2
3.857726876E1,-1.273176074E-2,5.213260651E-3,-7.095336914E-2,7.227486707E-2
3.859709078E1,-1.894235611E-3,1.542830467E-2,-5.781745911E-2,5.987052105E-2
3.861691270E1,1.172815263E-2,4.010668397E-2,-5.772972107E-2,7.126581479E-2
3.863673432E1,1.394098252E-2,4.532217979E-2,-4.493618011E-2,6.532772197E-2
3.865653689E1,3.151904792E-2,6.753219664E-2,-3.628921509E-2,8.289122448E-2
3.867637852E1,3.660707176E-2,8.619129658E-2,-2.401542664E-2,9.667346081E-2
3.869620059E1,4.422939569E-2,8.996501565E-2,-2.076911926E-2,1.023782194E-1
3.871602296E1,5.264631659E-2,9.680975974E-2,-1.748466492E-2,1.115772277E-1
3.873584496E1,5.285163224E-2,9.086163342E-2,-1.057815552E-2,1.056457705E-1
3.875565573E1,7.135726511E-2,7.927046716E-2,5.550384521E-4,1.066582126E-1
3.877548874E1,8.182798326E-2,6.785054505E-2,-4.077911377E-3,1.063773692E-1
3.879531074E1,8.673027903E-2,4.854363203E-2,7.393836975E-3,9.966591361E-2
3.881513304E1,9.727676958E-2,2.324564755E-2,1.803112030E-2,1.016280046E-1
3.883495448E1,1.071804762E-1,1.045860350E-2,2.865982056E-2,1.114379746E-1
3.885476665E1,1.239587888E-1,-9.842425585E-3,3.629302979E-2,1.295370166E-1
